ID,Mass,Bfld,Type
611805,2730414300.0,6.617492,Isolated Central
611822,2349268700.0,7.284513,Isolated Central
611831,1349167900.0,5.578283,Isolated Central
611845,2170514200.0,3.6731856,Isolated Central
611849,2168680400.0,5.0220985,Isolated Central
611859,3536323000.0,2.9000194,Isolated Central
611870,2660894200.0,5.584039,Isolated Central
611881,1879747000.0,4.638299,Isolated Central
611899,4368356000.0,5.4404626,Isolated Central
611907,2828056600.0,8.425132,Isolated Central
611918,3940086500.0,4.9440203,Isolated Central
611947,8478053400.0,7.8426337,Isolated Central
611951,1597879200.0,5.420134,Isolated Central
611964,3491065300.0,13.433502,Isolated Central
611967,1581485800.0,4.928352,Isolated Central
611982,4678097000.0,6.527574,Isolated Central
611996,6114727000.0,10.455129,Isolated Central
612008,1005056060.0,2.3803928,Isolated Central
612026,4606252500.0,5.264177,Isolated Central
612038,4130852000.0,7.1613274,Isolated Central
612050,3296423700.0,9.399307,Isolated Central
612054,3172082200.0,5.792773,Isolated Central
612061,1602545400.0,2.0957649,Isolated Central
612071,1298205400.0,134.59195,Isolated Central
612086,4647920000.0,4.3265953,Isolated Central
612092,1546141700.0,4.2226634,Isolated Central
612106,2519914800.0,2.8769033,Isolated Central
612121,2622191400.0,7.2819552,Isolated Central
612129,3987977700.0,2.6088843,Isolated Central
612136,3914680600.0,7.6157446,Isolated Central
612141,2182780700.0,17.82242,Isolated Central
612156,3439626800.0,5.4268703,Isolated Central
612162,5302523000.0,5.891866,Isolated Central
612169,1421696800.0,1.9149743,Isolated Central
612182,2237013200.0,17.462208,Isolated Central
612201,1407431800.0,3.1034853,Isolated Central
612213,2037676200.0,3.1936204,Isolated Central
612255,6742305000.0,8.654612,Isolated Central
612261,4120786700.0,6.1328425,Isolated Central
612267,4210328800.0,5.191724,Isolated Central
612279,1795107100.0,46.79003,Isolated Central
612303,1791393300.0,3.6760137,Isolated Central
612311,8403302000.0,4.8940444,Isolated Central
612319,1543963500.0,3.1199508,Isolated Central
612331,6597875000.0,2.4426532,Isolated Central
612334,4439542000.0,4.8535495,Isolated Central
612338,3193440300.0,10.997991,Isolated Central
612347,3414642200.0,2.8255925,Isolated Central
612357,3886096000.0,3.2148173,Isolated Central
612362,1724672900.0,4.296266,Isolated Central
612373,1563161100.0,4.2253995,Isolated Central
612398,1632266100.0,2.9310257,Isolated Central
612407,2555658000.0,2.8473105,Isolated Central
612421,2201360600.0,13.753869,Isolated Central
612443,3521323500.0,5.362898,Isolated Central
612456,1941210100.0,62.77761,Isolated Central
612473,1151823900.0,4.408269,Isolated Central
612489,3054280000.0,6.673948,Isolated Central
612501,2114185100.0,5.0226626,Isolated Central
612510,2672434200.0,3.6326575,Isolated Central
612524,4613907500.0,3.4238002,Isolated Central
612534,5204700000.0,3.4169526,Isolated Central
612543,3190621200.0,3.9890878,Isolated Central
612555,5675139000.0,12.571864,Isolated Central
612564,3133906700.0,6.1008215,Isolated Central
612577,5458822700.0,2.634779,Isolated Central
612590,4032220700.0,5.163569,Isolated Central
612596,3379622100.0,8.240969,Isolated Central
612604,1414113400.0,2.6219347,Isolated Central
612616,2282072300.0,8.320139,Isolated Central
612621,1915994500.0,5.603281,Isolated Central
612634,2354581800.0,19.188452,Isolated Central
612649,4793997300.0,6.9052687,Isolated Central
612659,1438928600.0,6.402825,Isolated Central
612668,1894199600.0,6.3255596,Isolated Central
612687,2498407000.0,2.1837313,Isolated Central
612695,3161332000.0,8.619072,Isolated Central
612714,4296644600.0,4.3872547,Isolated Central
612727,3179190000.0,12.679977,Isolated Central
612734,1296470500.0,2.9692693,Isolated Central
612751,1980550700.0,4.1842017,Isolated Central
612760,2378427400.0,6.034806,Isolated Central
612768,2616160800.0,13.422696,Isolated Central
612780,4925738000.0,5.1201367,Isolated Central
612787,4546982000.0,6.358845,Isolated Central
612798,5909700000.0,5.7944126,Isolated Central
612803,3137037000.0,1.3243105,Isolated Central
612817,2851724500.0,4.264692,Isolated Central
612823,4245284600.0,3.969852,Isolated Central
612834,3601232100.0,7.781612,Isolated Central
612840,2040574700.0,2.0845342,Isolated Central
612851,3388767700.0,6.766509,Isolated Central
612860,3940149500.0,7.2899413,Isolated Central
612868,5203488300.0,3.5856204,Isolated Central
612876,1138685800.0,3.4409237,Isolated Central
612888,1988892500.0,24.33922,Isolated Central
612901,2459283200.0,10.752938,Isolated Central
612918,1466001800.0,9.248761,Isolated Central
612932,5321424000.0,7.351808,Isolated Central
612951,1638021400.0,2.8002641,Isolated Central
612959,1199173000.0,2.940862,Isolated Central
612974,7730804000.0,7.2841887,Isolated Central
612980,3009080600.0,6.448698,Isolated Central
612990,2923401500.0,13.447379,Isolated Central
612994,6216834000.0,5.313049,Isolated Central
613000,3189676800.0,6.0685477,Isolated Central
613012,4723983400.0,3.2162137,Isolated Central
613029,4531035000.0,9.43402,Isolated Central
613036,1742776300.0,7.540595,Isolated Central
613055,2129540000.0,4.2369237,Isolated Central
613063,2005259900.0,8.943994,Isolated Central
613077,3374260200.0,7.895719,Isolated Central
613084,1858686600.0,2.8389342,Isolated Central
613096,5437734000.0,7.44199,Isolated Central
613102,1788561800.0,2.1630802,Isolated Central
613124,2355564000.0,2.3132744,Isolated Central
613130,4957687300.0,12.616666,Isolated Central
613138,4160039000.0,2.8275683,Isolated Central
613148,4429863000.0,3.6263804,Isolated Central
613154,2389649400.0,4.953355,Isolated Central
613173,7157311000.0,5.33152,Isolated Central
613175,2105766300.0,5.293822,Isolated Central
613189,5068735500.0,5.040531,Isolated Central
613198,2933793000.0,4.18156,Isolated Central
613208,3898303200.0,8.474398,Isolated Central
613221,1127852700.0,2.076592,Isolated Central
613232,1677838300.0,11.069567,Isolated Central
613250,4167886800.0,2.3999665,Isolated Central
613256,2218603500.0,4.088024,Isolated Central
613266,4643223000.0,4.8281755,Isolated Central
613271,3889421800.0,5.8544226,Isolated Central
613280,3962177800.0,6.6430807,Isolated Central
613290,1759958400.0,5.4410186,Isolated Central
613305,1206222700.0,2.9442797,Isolated Central
613319,5343292400.0,4.035394,Isolated Central
613338,4868590000.0,7.0029745,Isolated Central
613350,3261244700.0,3.0428503,Isolated Central
613357,1985821600.0,8.858617,Isolated Central
613373,1576901100.0,3.9163382,Isolated Central
613386,3184214800.0,12.212148,Isolated Central
613398,3051106800.0,5.094022,Isolated Central
613406,1041236900.0,2.1048932,Isolated Central
613422,4013008600.0,7.4066386,Isolated Central
613433,1395369700.0,4.6568995,Isolated Central
613448,4708829700.0,9.306804,Isolated Central
613455,1857189100.0,3.9083102,Isolated Central
613468,2923801000.0,8.547328,Isolated Central
613475,2009590400.0,3.085332,Isolated Central
613488,2577950700.0,22.398031,Isolated Central
613493,3533312000.0,12.151789,Isolated Central
613506,1579100500.0,7.367506,Isolated Central
613516,1904305800.0,148.59799,Isolated Central
613528,1220212000.0,4.6707625,Isolated Central
613544,2186999600.0,4.4877424,Isolated Central
613551,5084628500.0,5.9069552,Isolated Central
613557,2150375700.0,4.4536476,Isolated Central
613567,5835564500.0,6.3796477,Isolated Central
613570,1014787460.0,5.0250235,Isolated Central
613586,2235756300.0,11.816263,Isolated Central
613598,4444056000.0,5.27318,Isolated Central
613609,2493379000.0,8.641363,Isolated Central
613620,2826698500.0,6.837196,Isolated Central
613629,1018363800.0,5.114769,Isolated Central
613643,3416621300.0,4.063124,Isolated Central
613660,3370133000.0,7.3221626,Isolated Central
613675,1538653700.0,4.5762486,Isolated Central
613692,4590509600.0,4.213069,Isolated Central
613695,2722509000.0,11.036269,Isolated Central
613710,2734858000.0,4.3241024,Isolated Central
613731,1365423700.0,2.1227703,Isolated Central
613748,5742846000.0,9.267872,Isolated Central
613756,2782055700.0,3.9827964,Isolated Central
613761,1019472900.0,4.138911,Isolated Central
613774,2013400600.0,18.846573,Isolated Central
613779,5017483300.0,6.1699934,Isolated Central
613788,10906064000.0,4.4829397,Isolated Central
613792,4186371300.0,10.156008,Isolated Central
613797,1904224500.0,4.7565002,Isolated Central
613821,2140101100.0,2.5671012,Isolated Central
613825,2941686800.0,4.615233,Isolated Central
613848,3465759000.0,7.8291607,Isolated Central
613856,3167003000.0,5.27003,Isolated Central
613871,2993224400.0,3.3073425,Isolated Central
613878,1090157400.0,6.003129,Isolated Central
613920,1751534800.0,10.401047,Isolated Central
613933,1331116500.0,2.1608484,Isolated Central
613947,2355422700.0,6.8166585,Isolated Central
613968,2692972000.0,4.8629565,Isolated Central
613977,6718087000.0,11.86578,Isolated Central
613985,2431953700.0,7.2454834,Isolated Central
614000,3288408800.0,2.7019598,Isolated Central
614009,3359734300.0,6.4197764,Isolated Central
614014,3578066700.0,7.085504,Isolated Central
614020,3251000000.0,2.388315,Isolated Central
614030,1298340200.0,2.695042,Isolated Central
614041,1560934800.0,9.714217,Isolated Central
614052,1020545200.0,2.713734,Isolated Central
614066,3581845200.0,4.2744613,Isolated Central
614090,2858045700.0,6.1000133,Isolated Central
614098,2376731100.0,2.1630585,Isolated Central
614115,1516234500.0,6.1543765,Isolated Central
614140,1623180400.0,5.763608,Isolated Central
614158,3371844600.0,6.6543546,Isolated Central
614168,2135517700.0,4.211427,Isolated Central
614182,7820972500.0,4.4600325,Isolated Central
614190,1806299900.0,10.225613,Isolated Central
614193,5395780000.0,2.9379578,Isolated Central
614197,4188498200.0,3.1646266,Isolated Central
614209,1747356300.0,3.1978738,Isolated Central
614216,4148466400.0,2.3233848,Isolated Central
614228,2485443000.0,5.2764587,Isolated Central
614235,1459712500.0,2.988926,Isolated Central
614249,5002033000.0,8.995065,Isolated Central
614255,1027717570.0,5.6764193,Isolated Central
614274,1849469400.0,4.9287877,Isolated Central
614284,1064051200.0,2.818931,Isolated Central
614296,1642572500.0,6.879048,Isolated Central
614309,4878415400.0,10.558451,Isolated Central
614317,3999512800.0,6.1137624,Isolated Central
614331,1768106600.0,2.3519435,Isolated Central
614338,2720375000.0,11.700593,Isolated Central
614345,2489705000.0,3.3634017,Isolated Central
614352,1910944800.0,5.211737,Isolated Central
614362,12481388000.0,2.358254,Isolated Central
614370,3601250000.0,5.3244677,Isolated Central
614380,2333635300.0,16.628168,Isolated Central
614386,1320622800.0,2.5198677,Isolated Central
614417,2927585300.0,5.5693827,Isolated Central
614429,4310694400.0,10.884558,Isolated Central
614441,2181953500.0,6.8676195,Isolated Central
614450,2667407600.0,6.1823726,Isolated Central
614463,5487835600.0,12.858033,Isolated Central
614467,1875970200.0,2.62237,Isolated Central
614485,3027408600.0,6.9414296,Isolated Central
614495,1162131000.0,3.793874,Isolated Central
614502,2202914800.0,4.8979526,Isolated Central
614512,4001184000.0,7.3873873,Isolated Central
614520,3410482000.0,6.416254,Isolated Central
614531,2875595500.0,2.479822,Isolated Central
614540,1900836500.0,9.753895,Isolated Central
614551,2525525200.0,8.596117,Isolated Central
614558,1517222100.0,7.8415813,Isolated Central
614565,2373503000.0,59.88675,Isolated Central
614576,4149599500.0,7.1980863,Isolated Central
614585,1800033000.0,7.0283647,Isolated Central
614606,2642436900.0,17.069082,Isolated Central
614619,3677611500.0,5.82243,Isolated Central
614624,3005960700.0,7.0849338,Isolated Central
614632,1768286300.0,4.479375,Isolated Central
614644,3912169000.0,3.2296255,Isolated Central
614650,1923709700.0,2.563085,Isolated Central
614663,3464081000.0,10.548902,Isolated Central
614671,5406708700.0,7.3099327,Isolated Central
614673,2462854100.0,3.507556,Isolated Central
614684,4096662300.0,8.915591,Isolated Central
614691,1380958600.0,17.716818,Isolated Central
614704,2276622600.0,5.415517,Isolated Central
614734,3159619000.0,5.4372535,Isolated Central
614744,2690619000.0,4.8484426,Isolated Central
614756,1862840700.0,18.870073,Isolated Central
614769,2244221200.0,6.29465,Isolated Central
614785,2429702000.0,4.1997814,Isolated Central
614796,2157830400.0,5.869853,Isolated Central
614809,1399833200.0,5.521232,Isolated Central
614826,1989945600.0,2.820044,Isolated Central
614837,2687811800.0,4.140631,Isolated Central
614849,3130606000.0,7.2598944,Isolated Central
614856,1611778200.0,4.2540946,Isolated Central
614871,2374025700.0,2.1569548,Isolated Central
614879,4675432400.0,5.7743964,Isolated Central
614885,3198858000.0,7.2677855,Isolated Central
614895,4605013500.0,3.3039742,Isolated Central
614904,2472722400.0,3.1831458,Isolated Central
614914,2955404300.0,4.9857607,Isolated Central
614924,3239468800.0,5.13197,Isolated Central
614964,1508221800.0,1.8413228,Isolated Central
614975,3936301600.0,6.196853,Isolated Central
614979,2345780200.0,3.6861353,Isolated Central
614993,3384897800.0,5.569799,Isolated Central
615007,3429446700.0,4.4754395,Isolated Central
615017,1112245000.0,2.5998385,Isolated Central
615032,2389049900.0,4.7475305,Isolated Central
615039,1410265300.0,1.988013,Isolated Central
615060,1240317300.0,2.723267,Isolated Central
615098,3262558200.0,10.782282,Isolated Central
615103,2265658000.0,8.850829,Isolated Central
615111,1696624400.0,110.643585,Isolated Central
615126,5292312000.0,2.5592473,Isolated Central
615133,3713872100.0,8.646485,Isolated Central
615138,2621442600.0,5.132583,Isolated Central
615151,1098387100.0,6.5715528,Isolated Central
615164,6826815500.0,3.8894422,Isolated Central
615172,2860014800.0,2.094179,Isolated Central
615182,3947366700.0,12.178617,Isolated Central
615190,2800084200.0,3.9292476,Isolated Central
615195,2506547200.0,12.378634,Isolated Central
615214,2309482000.0,55.708984,Isolated Central
615222,3181480000.0,4.652114,Isolated Central
615231,3815134200.0,4.239131,Isolated Central
615246,5151597600.0,5.4039555,Isolated Central
615252,2768860000.0,4.136719,Isolated Central
615258,4027187200.0,6.6945925,Isolated Central
615282,3306249500.0,2.7274687,Isolated Central
615289,4293474800.0,4.0129657,Isolated Central
615292,1149946100.0,44.49087,Isolated Central
615303,1898232400.0,10.174201,Isolated Central
615313,1456442500.0,5.0980625,Isolated Central
615346,2277863200.0,7.5765133,Isolated Central
615350,5595385300.0,3.8538127,Isolated Central
615359,1799855200.0,16.780746,Isolated Central
615369,3744743700.0,12.94719,Isolated Central
615377,3175767800.0,5.2452493,Isolated Central
615390,1935785600.0,2.4676201,Isolated Central
615403,1374119800.0,3.10265,Isolated Central
615413,1963939100.0,2.7059367,Isolated Central
615423,3227458600.0,5.867593,Isolated Central
615434,1475756200.0,5.014468,Isolated Central
615445,2947720400.0,5.4591713,Isolated Central
615463,5416656400.0,11.455962,Isolated Central
615467,3847972600.0,3.2598858,Isolated Central
615481,2469762000.0,2.8155034,Isolated Central
615492,3652277800.0,12.379932,Isolated Central
615501,1527207400.0,7.70498,Isolated Central
615518,4995107000.0,5.302945,Isolated Central
615538,1175577300.0,1.8876541,Isolated Central
615552,5350895000.0,7.7142296,Isolated Central
615565,2172156700.0,3.6198318,Isolated Central
615576,1109231700.0,4.897937,Isolated Central
615592,3232089900.0,12.465373,Isolated Central
615599,2858204700.0,4.733055,Isolated Central
615604,1970265600.0,3.9299088,Isolated Central
615618,2714264800.0,4.287831,Isolated Central
615629,2450549500.0,6.1043196,Isolated Central
615643,1418608600.0,3.6180313,Isolated Central
615652,4289496600.0,4.7027125,Isolated Central
615663,2161398800.0,6.620867,Isolated Central
615673,4032179500.0,6.628721,Isolated Central
615686,1543409400.0,3.300447,Isolated Central
615698,5537854500.0,7.2134523,Isolated Central
615707,1772627300.0,5.1220927,Isolated Central
615737,1634302700.0,4.52086,Isolated Central
615762,11427793000.0,3.683916,Isolated Central
615766,3454408200.0,5.7655163,Isolated Central
615775,1051250800.0,2.290272,Isolated Central
615793,4283334700.0,10.135901,Isolated Central
615796,1344058000.0,3.5066364,Isolated Central
